capitulo;cap_fx;cap_nm;grupo;grp_nm;categoria;cat_nm;subcategoria;subcat_nm
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V437;V43.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V439;V43.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V440;V44.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V441;V44.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V442;V44.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V443;V44.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V444;V44.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V445;V44.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V446;V44.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V447;V44.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V44;Acidentes;V449;V44.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V450;V45.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V451;V45.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V452;V45.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V453;V45.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V454;V45.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V455;V45.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V456;V45.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V457;V45.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V45;Acidentes;V459;V45.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V460;V46.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V461;V46.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V462;V46.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V463;V46.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V464;V46.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V465;V46.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V466;V46.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V467;V46.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V46;Acidentes;V469;V46.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V470;V47.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V471;V47.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V472;V47.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V473;V47.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V474;V47.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V475;V47.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V476;V47.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V477;V47.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V47;Acidentes;V479;V47.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V480;V48.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V481;V48.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V482;V48.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V483;V48.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V484;V48.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V485;V48.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V486;V48.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V487;V48.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V48;Acidentes;V489;V48.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V490;V49.0 Condutor colis outr veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V491;V49.1 Passageiro colis outr veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V492;V49.2 Ocupante NE colis out veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V493;V49.3 Ocupante acid NE e n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V494;V49.4 Condutor colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V495;V49.5 Passageiro colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V496;V49.6 Ocupante NE colis out veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V498;V49.8 Ocupante outr acid trans espec
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V49;Acidentes;V499;V49.9 Ocupante acid trans NE
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V500;V50.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V501;V50.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V502;V50.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V503;V50.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V504;V50.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V505;V50.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V506;V50.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V507;V50.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V50;Acidentes;V509;V50.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V510;V51.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V511;V51.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V512;V51.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V513;V51.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V514;V51.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V515;V51.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V516;V51.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V517;V51.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V51;Acidentes;V519;V51.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V520;V52.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V521;V52.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V522;V52.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V523;V52.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V524;V52.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V525;V52.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V526;V52.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V527;V52.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V52;Acidentes;V529;V52.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V530;V53.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V531;V53.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V532;V53.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V533;V53.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V534;V53.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V535;V53.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V536;V53.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V537;V53.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V53;Acidentes;V539;V53.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V540;V54.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V541;V54.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V542;V54.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V543;V54.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V544;V54.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V545;V54.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V546;V54.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V547;V54.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V54;Acidentes;V549;V54.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V550;V55.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V551;V55.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V552;V55.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V553;V55.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V554;V55.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V555;V55.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V556;V55.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V557;V55.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V55;Acidentes;V559;V55.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V560;V56.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V561;V56.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V562;V56.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V563;V56.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V564;V56.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V565;V56.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V566;V56.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V567;V56.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V56;Acidentes;V569;V56.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V570;V57.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V571;V57.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V572;V57.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V573;V57.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V574;V57.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V575;V57.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V576;V57.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V577;V57.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V57;Acidentes;V579;V57.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V580;V58.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V581;V58.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V582;V58.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V583;V58.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V584;V58.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V585;V58.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V586;V58.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V587;V58.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V58;Acidentes;V589;V58.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V590;V59.0 Condutor colis outr veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V591;V59.1 Passageiro colis outr veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V592;V59.2 Ocupante NE colis out veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V593;V59.3 Ocupante acid NE e n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V594;V59.4 Condutor colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V595;V59.5 Passageiro colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V596;V59.6 Ocupante NE colis out veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V598;V59.8 Ocupante outr acid trans espec
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V59;Acidentes;V599;V59.9 Ocupante acid trans NE
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V600;V60.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V601;V60.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V602;V60.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V603;V60.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V604;V60.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V605;V60.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V606;V60.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V60;Acidentes;V607;V60.7 Pessoa viajando ext veic acid trans
